Ticker,Average RMSE,Std. Dev. RMSE,Average MAPE,Std. Dev. MAPE,Best Model
A,5.767298302784831,6.388042078688586,0.0469803898916979,0.033729725631016,<keras.src.engine.sequential.Sequential object at 0x7ec924138700>
AAL,1.881555465819284,0.9680917121231624,0.0511518895007422,0.0238679085935591,<keras.src.engine.sequential.Sequential object at 0x7ec9f0135540>
AAPL,5.905118364928481,5.349204189798841,0.052131175033799,0.0226146346920284,<keras.src.engine.sequential.Sequential object at 0x7ec95837a7d0>
ABBV,3.2333565926604173,1.4056708187682123,0.0391407084484658,0.020617185305363,<keras.src.engine.sequential.Sequential object at 0x7ec91d3a5990>
ABNB,7.933112577969563,2.6848850420951345,0.0453858744605209,0.0181134935944838,<keras.src.engine.sequential.Sequential object at 0x7ec918441b10>
ABT,2.93533721923599,1.0739936938984596,0.0339810596560309,0.0101624990352641,<keras.src.engine.sequential.Sequential object at 0x7ec9dff733d0>
ACGL,1.4769093071287085,0.9196741764575485,0.0257400175033007,0.0041747520663445,<keras.src.engine.sequential.Sequential object at 0x7ec99e10bbe0>
ACN,8.793977143754656,5.705289815465965,0.0378962340737098,0.0151102603299603,<keras.src.engine.sequential.Sequential object at 0x7ec8e0e458a0>
ADBE,21.655796957294644,18.328255998580723,0.0454711941753032,0.0238934734241825,<keras.src.engine.sequential.Sequential object at 0x7ec958465d20>
ADI,4.518907801562429,2.412080922412088,0.0323040884997571,0.0124429457604079,<keras.src.engine.sequential.Sequential object at 0x7ec91d38d600>
ADM,2.266692688151367,1.48301161930001,0.0387215115502453,0.0220217201976531,<keras.src.engine.sequential.Sequential object at 0x7ec8e0ddd390>
ADP,5.058992474331427,2.524446164218826,0.0280562656842679,0.0077501180695504,<keras.src.engine.sequential.Sequential object at 0x7ec918486e60>
ADSK,9.077871059602431,4.141587819302929,0.0475506348565952,0.0187243132764679,<keras.src.engine.sequential.Sequential object at 0x7ec8b0699300>
AEE,2.299942407398349,0.8738343513660038,0.0314487301892351,0.006742366714674,<keras.src.engine.sequential.Sequential object at 0x7ec9ff482200>
AEP,2.0381387282760044,0.4729509465481981,0.0262803971748412,0.0046357144467709,<keras.src.engine.sequential.Sequential object at 0x7ec9dffd20b0>
AES,0.6856302454724832,0.3546688024167422,0.0355678555341539,0.0103652542437512,<keras.src.engine.sequential.Sequential object at 0x7ec99e1be8c0>
AFL,1.6470535971922478,0.5409848867276371,0.030227237850668,0.0081786568119361,<keras.src.engine.sequential.Sequential object at 0x7ec92424b160>
AIG,1.7702380868645384,0.6279263165275453,0.0286725470024993,0.0109218674295704,<keras.src.engine.sequential.Sequential object at 0x7ec9240cacb0>
AIZ,5.096536528217494,1.5930638245450977,0.0418632722018742,0.0149084344377183,<keras.src.engine.sequential.Sequential object at 0x7ec9b5bc4f10>
AJG,4.281303923983619,5.037249812891104,0.0294953693890664,0.0180363169154108,<keras.src.engine.sequential.Sequential object at 0x7ec91dbab490>
AKAM,3.930538576486659,1.200884509024606,0.0412471929736567,0.0116826951075472,<keras.src.engine.sequential.Sequential object at 0x7ec8e0d95f90>
ALB,8.424957895916673,4.93927033658619,0.0551186720054885,0.0101917543663084,<keras.src.engine.sequential.Sequential object at 0x7ec91e8f7d60>
ALGN,26.96011475561582,22.83703927212022,0.0683178167129727,0.0391799747916222,<keras.src.engine.sequential.Sequential object at 0x7ec9584bae00>
ALK,2.941542533262673,1.307276457469522,0.0392409629999128,0.0183047492075853,<keras.src.engine.sequential.Sequential object at 0x7ec9ff465990>
ALL,3.906115902391608,1.664333521604089,0.0364060553966215,0.0124089911590545,<keras.src.engine.sequential.Sequential object at 0x7ec95876ce20>
ALLE,3.975854674896505,1.946412260878681,0.0331911267149182,0.0100309132409371,<keras.src.engine.sequential.Sequential object at 0x7ec8947f4190>
AMAT,4.521602053564771,3.2366259563291084,0.0540149333371262,0.0155055814638348,<keras.src.engine.sequential.Sequential object at 0x7ec918441d50>
AMCR,0.3783739737061733,0.1260816337388628,0.0346932152161191,0.0125560889014553,<keras.src.engine.sequential.Sequential object at 0x7ec885766f20>
AMD,3.869086526437866,3.978493643325861,0.0839991239225207,0.0519868795986073,<keras.src.engine.sequential.Sequential object at 0x7ec91d6d8520>
AME,3.4741386419127034,2.3161118594872425,0.0311764991082589,0.012497407764859,<keras.src.engine.sequential.Sequential object at 0x7ec92453dcf0>
AMGN,6.440057443693471,2.039364444092272,0.0290822994543638,0.0100979391238337,<keras.src.engine.sequential.Sequential object at 0x7ec89c4e9990>
AMP,9.14334782187946,6.5869453321286,0.0381296633572988,0.0121369339816394,<keras.src.engine.sequential.Sequential object at 0x7ec91d5552d0>
AMT,7.7966337075051,5.963220876179322,0.0336015239476107,0.0191989348906295,<keras.src.engine.sequential.Sequential object at 0x7ec8858b9b70>
AMZN,4.938143795074791,3.9468877442807937,0.0400708985822452,0.0134805687099736,<keras.src.engine.sequential.Sequential object at 0x7ec885c96470>
ANET,5.618901404954433,4.942219003218774,0.0566550896540124,0.0130760118657763,<keras.src.engine.sequential.Sequential object at 0x7ec89422c520>
ANSS,10.032706264011022,6.267658691763673,0.0361148033466084,0.0138887408731397,<keras.src.engine.sequential.Sequential object at 0x7ec88c4cb490>
AON,8.715747406307965,5.882386936937475,0.0335853214468452,0.0136248813689053,<keras.src.engine.sequential.Sequential object at 0x7ec918330b50>
AOS,1.810061016784226,0.4328814846638513,0.0303047727958555,0.0117662344942303,<keras.src.engine.sequential.Sequential object at 0x7ec87cfd9b40>
APA,2.7241280022211183,0.7980500143509248,0.079901690347372,0.0402211009945171,<keras.src.engine.sequential.Sequential object at 0x7ec88c4c9cf0>
APD,5.636607199826367,2.881096412135184,0.0246255049802825,0.0125234804108771,<keras.src.engine.sequential.Sequential object at 0x7ec885fe1900>
APH,1.7367391347162229,0.9761550608370242,0.0274463898297913,0.0077224735749689,<keras.src.engine.sequential.Sequential object at 0x7ec91d8457b0>
APTV,5.567297089882232,1.6072944917493348,0.0548217891592723,0.0242626427300646,<keras.src.engine.sequential.Sequential object at 0x7ec88c718550>
ARE,3.522368372338555,1.326438872495694,0.0244308133033947,0.0047676624152665,<keras.src.engine.sequential.Sequential object at 0x7ec8b034f910>
ATO,2.514102455438988,0.8180716428895898,0.025621479848838,0.0074515035309636,<keras.src.engine.sequential.Sequential object at 0x7ec958788f40>
ATVI,3.3409351263038056,2.4736955630969573,0.0476003638924131,0.0279336983281467,<keras.src.engine.sequential.Sequential object at 0x7ec8e02a0e20>
AVB,6.2213699980721096,4.198874314064499,0.0307998331352069,0.0177976596495745,<keras.src.engine.sequential.Sequential object at 0x7ec91efcdde0>
AVGO,21.3028310872968,20.44919102430542,0.0484955252768366,0.0142348787113936,<keras.src.engine.sequential.Sequential object at 0x7ec8e01aefb0>
AVY,4.382834071636512,1.1029681003465002,0.0339474148158851,0.0097630363714415,<keras.src.engine.sequential.Sequential object at 0x7ec9193ba590>
AWK,4.058186546212957,2.3303482108438067,0.0315195330100212,0.0095092146633016,<keras.src.engine.sequential.Sequential object at 0x7ec8851faa10>
AXON,7.045553979965755,5.465475862113009,0.0615964184578574,0.0199798376332422,<keras.src.engine.sequential.Sequential object at 0x7ec885319120>
AXP,3.44626544319785,0.8342512322314906,0.0259938774834582,0.0056071820268039,<keras.src.engine.sequential.Sequential object at 0x7ec8e12b1a50>
AZO,62.52423648220846,25.167983674771385,0.0626869067597734,0.0616080563210777,<keras.src.engine.sequential.Sequential object at 0x7ec88d481420>
BA,13.290892814272365,5.449060245345082,0.0467062508115242,0.0199855223128592,<keras.src.engine.sequential.Sequential object at 0x7ec885336230>
BAC,1.072365140085333,0.3629544925382459,0.0325233029931908,0.0047215417003014,<keras.src.engine.sequential.Sequential object at 0x7ec8858b8670>
BALL,2.687668069307028,1.553271312817489,0.0391318638995214,0.0152210507512699,<keras.src.engine.sequential.Sequential object at 0x7ec858a97850>
BAX,2.18302810140874,0.4806357678438376,0.0331375538958802,0.0102163248321823,<keras.src.engine.sequential.Sequential object at 0x7ec8625b6200>
BBWI,2.909853106760252,1.5297315887116891,0.0717564859039167,0.0374728608269731,<keras.src.engine.sequential.Sequential object at 0x7ec88c6a0670>
BBY,2.699770482437301,1.0944693613246907,0.0368322414442401,0.0078333223976062,<keras.src.engine.sequential.Sequential object at 0x7ec89413f8b0>
BDX,6.564967093416982,3.344697727786077,0.0265257878204069,0.0093199602930643,<keras.src.engine.sequential.Sequential object at 0x7ec860ebef50>
BEN,1.7968113315115246,0.5702314129863383,0.0549106303418716,0.0184746256561278,<keras.src.engine.sequential.Sequential object at 0x7ec89c4e8f70>
BG,3.004272769196873,1.3096357666007754,0.0338483178345952,0.0085118165330679,<keras.src.engine.sequential.Sequential object at 0x7ec860cfc100>
BIIB,17.862177822747693,15.130155609468824,0.0469118904654773,0.034323520188547,<keras.src.engine.sequential.Sequential object at 0x7ec91dc1c9d0>
BIO,19.974652267961183,19.77637496495401,0.0384650343157712,0.0209813423727609,<keras.src.engine.sequential.Sequential object at 0x7ec800da0fd0>
BK,1.7929533485621725,0.6184723489103455,0.0370959075036135,0.0162791057183904,<keras.src.engine.sequential.Sequential object at 0x7ec861a63370>
BKNG,94.2398994464946,73.68776224331299,0.0359340805502766,0.0193077208220654,<keras.src.engine.sequential.Sequential object at 0x7ec8845e97e0>
BKR,1.4453622908860122,0.6195426226515534,0.0418652769629947,0.0154430486523947,<keras.src.engine.sequential.Sequential object at 0x7ec89413db10>
BLK,20.27049348063989,9.831935233453263,0.0325861294973857,0.0124838441954159,<keras.src.engine.sequential.Sequential object at 0x7ec8591b4370>
BMY,2.017051646722183,1.0706041395277377,0.0329296155502842,0.0161499825944805,<keras.src.engine.sequential.Sequential object at 0x7ec860200040>
BR,4.059586108527521,1.9407661682255564,0.0307343905143985,0.003211679324422,<keras.src.engine.sequential.Sequential object at 0x7ec860de5360>
BRO,1.441913320747355,0.931180551643186,0.0306172936633056,0.0140352633105974,<keras.src.engine.sequential.Sequential object at 0x7ec8613ddea0>
BSX,1.841366519732524,0.8134692979499004,0.0472376959986825,0.0186438968050169,<keras.src.engine.sequential.Sequential object at 0x7ec885c8bd00>
BWA,2.7166543435702675,0.8269015953946737,0.0645778208430029,0.0208239088150707,<keras.src.engine.sequential.Sequential object at 0x7ec8e1eff280>
BX,3.519245443369217,3.3043694835082085,0.0406472473779396,0.0196010450471849,<keras.src.engine.sequential.Sequential object at 0x7ec918ef2350>
BXP,3.83343632699436,1.4145194264870469,0.0365233322851785,0.0142994892557227,<keras.src.engine.sequential.Sequential object at 0x7ec91dc1dd80>
C,2.5577892336677466,1.1795101024178838,0.0374331356903368,0.0133542213294792,<keras.src.engine.sequential.Sequential object at 0x7ec7fb505c00>
CAG,1.2954874742431552,0.2374281205046972,0.0369622107365425,0.008022139682485,<keras.src.engine.sequential.Sequential object at 0x7ec80176d420>
CAH,3.814259665436731,2.251784911789575,0.0483709602745026,0.0175044987258625,<keras.src.engine.sequential.Sequential object at 0x7ec88da59210>
CARR,3.977238253619024,1.116320736653598,0.0661247019924539,0.0194480608527569,<keras.src.engine.sequential.Sequential object at 0x7ec8583a4f40>
CAT,9.738110053329768,6.783800988287799,0.0536815376881256,0.0133629864405217,<keras.src.engine.sequential.Sequential object at 0x7ec9245018a0>
CB,4.488001326453336,1.0184628785405714,0.0260031773650115,0.0047261667903605,<keras.src.engine.sequential.Sequential object at 0x7ec7f835c2b0>
CBOE,3.6075365487333313,1.904887949065466,0.0274365185525001,0.0100296182684931,<keras.src.engine.sequential.Sequential object at 0x7ec8002275b0>
CBRE,2.7478586685395467,1.16027297894307,0.0384858792153105,0.0053076248319027,<keras.src.engine.sequential.Sequential object at 0x7ec80315c3a0>
CCI,4.243679144256759,2.8323249976980933,0.0322750261647504,0.0196838212430579,<keras.src.engine.sequential.Sequential object at 0x7ec800b02440>
CCL,2.661949619006875,1.813126429036291,0.0730708868056384,0.0479404190310471,<keras.src.engine.sequential.Sequential object at 0x7ec801926530>
CDAY,3.14571043602055,0.97559078997293,0.0344672584850892,0.0076434729794665,<keras.src.engine.sequential.Sequential object at 0x7ec7fbae0c40>
CDNS,5.0488781182295615,4.431231839145975,0.0380217410476299,0.0116466522463651,<keras.src.engine.sequential.Sequential object at 0x7ec85856c1c0>
CDW,4.621258141192658,2.9926087034840747,0.0362532251137123,0.011937176697377,<keras.src.engine.sequential.Sequential object at 0x7ec801d037f0>
CE,3.8578956477596136,1.5448226458625658,0.0316828606408157,0.0103252298490163,<keras.src.engine.sequential.Sequential object at 0x7ec803319ed0>
CEG,8.541634572962831,0.0,0.0776950317328721,0.0,<keras.src.engine.sequential.Sequential object at 0x7ec858c930a0>
CF,2.571757333627658,0.9571576711427476,0.0450280351818229,0.008083816381992,<keras.src.engine.sequential.Sequential object at 0x7ec7f8cd9810>
CFG,2.185869621279996,1.3948438476118814,0.06285335422312,0.0322470393459134,<keras.src.engine.sequential.Sequential object at 0x7ec801a4bb80>
CHD,1.5554663855706257,0.2416819574653063,0.0198657844900458,0.0039748926482968,<keras.src.engine.sequential.Sequential object at 0x7ec7f9b23dc0>
CHRW,1.7639607322369009,0.4636264706614683,0.0198040988605627,0.0059406332263034,<keras.src.engine.sequential.Sequential object at 0x7ec7ea143820>
CHTR,23.856361884894884,16.087535067647313,0.044231680327685,0.0124296503704031,<keras.src.engine.sequential.Sequential object at 0x7ec7fbebd510>
CI,7.789766082788164,2.561011948746468,0.0326400694290632,0.0106151859658703,<keras.src.engine.sequential.Sequential object at 0x7ec7e87c9150>
CINF,2.906671481390549,1.764158811038623,0.0272415123498434,0.0119245204483224,<keras.src.engine.sequential.Sequential object at 0x7ec801a336d0>
CL,1.4024044383760832,0.4246215320189813,0.0161741097698863,0.0050071716227784,<keras.src.engine.sequential.Sequential object at 0x7ec8010b6140>
CLX,4.792234292838844,1.4211844633269015,0.0275076851777932,0.0036804505439527,<keras.src.engine.sequential.Sequential object at 0x7ec7fa7773a0>
CMA,2.92931434224067,0.9510697596734452,0.0464720324077575,0.0140038699483331,<keras.src.engine.sequential.Sequential object at 0x7ec7e9c20a00>
CMCSA,1.6577456104982768,0.5730664780051998,0.0380346966973166,0.012861099728661,<keras.src.engine.sequential.Sequential object at 0x7ec7e2ced930>
CME,4.956411690997967,1.4773615066699588,0.0300063679917,0.0070304907405989,<keras.src.engine.sequential.Sequential object at 0x7923fc2249a0>
CMG,53.57899282920731,22.67786363157064,0.0502682987466527,0.0291493194728627,<keras.src.engine.sequential.Sequential object at 0x7923901d30a0>
CMI,6.975475944439895,1.7592692136274912,0.0351551602073992,0.0020391236588678,<keras.src.engine.sequential.Sequential object at 0x792410547d90>
CMS,1.436650952250231,0.5207960277132577,0.0257901688547989,0.0055810992172592,<keras.src.engine.sequential.Sequential object at 0x7923c29caf20>
CNC,3.295965073220762,0.991595978256442,0.0533591637331592,0.010194534765113,<keras.src.engine.sequential.Sequential object at 0x7923984cd8a0>
CNP,0.6720261708748875,0.1626575299568493,0.0242633663446894,0.0037827257425102,<keras.src.engine.sequential.Sequential object at 0x7923fc166950>
COF,4.068932803854981,1.7584896453904073,0.0336192751127132,0.00824989881685,<keras.src.engine.sequential.Sequential object at 0x792398397bb0>
COO,11.855641273534598,4.390064948869966,0.0326272959973301,0.0136855023162035,<keras.src.engine.sequential.Sequential object at 0x7923981005b0>
COP,3.523878319751978,2.248250164594258,0.0588825732429705,0.0502037658716499,<keras.src.engine.sequential.Sequential object at 0x7924100f1090>
COR,4.3541231554534825,1.4924767200794773,0.0328812653726339,0.0136100561569178,<keras.src.engine.sequential.Sequential object at 0x792342108cd0>
COST,17.829393799386036,13.988272624338212,0.0506788107089591,0.0336581339136023,<keras.src.engine.sequential.Sequential object at 0x79239835fc40>
CPB,1.7213282060999322,0.6339474581632023,0.0356172347813619,0.0152063358696125,<keras.src.engine.sequential.Sequential object at 0x7923d39bbb50>
CPRT,0.920865000993826,0.877812560364073,0.0286995624740217,0.0183711083193138,<keras.src.engine.sequential.Sequential object at 0x7923fc05d0f0>
CPT,3.652015150321209,2.211741491145629,0.0340515825869472,0.0124226723768302,<keras.src.engine.sequential.Sequential object at 0x79239076eda0>
CRL,4.848651634043266,1.4973902011403029,0.0266321965552394,0.0084291508096681,<keras.src.engine.sequential.Sequential object at 0x7923fc39a5f0>
CRM,6.326598074938081,3.708798493659915,0.0304075417730295,0.0080846159805891,<keras.src.engine.sequential.Sequential object at 0x7924100491e0>
CSCO,1.4265629073450743,0.8708127437149773,0.0290134208523256,0.0132731806419575,<keras.src.engine.sequential.Sequential object at 0x7924103ecbb0>
CSGP,2.2714957061300023,1.0878971909116255,0.0379807711754046,0.0155239698179858,<keras.src.engine.sequential.Sequential object at 0x7923fc05e620>
CSX,0.8392986617632963,0.2209376907407775,0.0369795297715748,0.0112505713281104,<keras.src.engine.sequential.Sequential object at 0x79233218f6d0>
CTAS,8.327805997576169,4.513984255017772,0.031294751833991,0.0164813480213768,<keras.src.engine.sequential.Sequential object at 0x792346eefd60>
CTLT,3.558191887143226,1.8546781961855288,0.0586772981549379,0.0297193000045023,<keras.src.engine.sequential.Sequential object at 0x7923785858d0>
CTRA,1.3038513187005103,0.6889570705302194,0.0627543326451431,0.0427571465240136,<keras.src.engine.sequential.Sequential object at 0x7923fc445090>
CTSH,2.67483688527988,0.8478597271196674,0.0346415115447782,0.0124621589470456,<keras.src.engine.sequential.Sequential object at 0x7922dc5c96c0>
CTVA,3.1970272132947337,1.097089501864322,0.0827226597512801,0.0540225675139954,<keras.src.engine.sequential.Sequential object at 0x7923904fc850>
CVS,3.5299971013376434,1.5080452022736277,0.0420932268210898,0.0166262183653386,<keras.src.engine.sequential.Sequential object at 0x79236421cb20>
CVX,4.522867849942645,1.9297992464618925,0.0495731868487865,0.0386350077469733,<keras.src.engine.sequential.Sequential object at 0x7924102f1fc0>
CZR,3.384095191463038,2.51705554967421,0.0609745549695049,0.0165219468011299,<keras.src.engine.sequential.Sequential object at 0x7922dc579390>
D,1.5658764373766163,0.3695338636611631,0.0223887383924778,0.0047213266831225,<keras.src.engine.sequential.Sequential object at 0x7924101a0910>
DAL,2.0815698835405674,0.5290520251593478,0.0372404015553422,0.005024984468177,<keras.src.engine.sequential.Sequential object at 0x7924162bb910>
DD,2.904952850300204,0.6604696186599471,0.0348815614111522,0.0114283236416378,<keras.src.engine.sequential.Sequential object at 0x792398100eb0>
DE,9.56902723500533,4.908367989826867,0.0374936231019216,0.0063766055832345,<keras.src.engine.sequential.Sequential object at 0x7922dc241f90>
DFS,3.884255706496341,2.3419772541985027,0.0364290671011876,0.0131940151569801,<keras.src.engine.sequential.Sequential object at 0x7923330bba60>
DG,7.70195998100011,5.627560798642544,0.0515961699538012,0.0302273758344394,<keras.src.engine.sequential.Sequential object at 0x79232de18730>
DGX,3.081277490369388,1.9027218431214323,0.0234121824820859,0.0111198580358316,<keras.src.engine.sequential.Sequential object at 0x79233217bbe0>
DHI,2.946911674909739,1.760930131358753,0.0405543397060318,0.0092031150990526,<keras.src.engine.sequential.Sequential object at 0x79241fe8c160>
DHR,12.786540165278472,18.138592533499438,0.050669769112858,0.0549212778588344,<keras.src.engine.sequential.Sequential object at 0x7922b07ec730>
DIS,4.042568609459105,1.4655350020999314,0.0290239244574248,0.0151894469706555,<keras.src.engine.sequential.Sequential object at 0x7922bc6a4a00>
DLR,3.420896367844321,1.075616929732323,0.0285244709850575,0.0062304555583132,<keras.src.engine.sequential.Sequential object at 0x79232c4f7fa0>
DLTR,4.016793964535669,1.8501237097074572,0.0337433874090282,0.0142843775512322,<keras.src.engine.sequential.Sequential object at 0x79237845fac0>
DOV,3.6548070562710193,1.6379643553312502,0.0374607271705527,0.0239997268656099,<keras.src.engine.sequential.Sequential object at 0x79229c78c820>
DOW,2.87286851364647,1.431244449949303,0.0656641615820227,0.0521693501724711,<keras.src.engine.sequential.Sequential object at 0x7922bc6a42e0>
DPZ,20.898821022928725,19.598629021261186,0.0512896895331594,0.0320015848462394,<keras.src.engine.sequential.Sequential object at 0x79237845e020>
DRI,4.052182433739529,1.3810897890653886,0.0368489177637776,0.0207035538439,<keras.src.engine.sequential.Sequential object at 0x792295b2fc10>
DTE,2.242777145879667,0.7032308710209704,0.0225811376800371,0.0054714243833778,<keras.src.engine.sequential.Sequential object at 0x792332178730>
DUK,1.888445924885888,0.1677301386287677,0.0215691087471334,0.0024488842987316,<keras.src.engine.sequential.Sequential object at 0x7922957f0160>
DVA,3.6127677795584936,1.0341694651000328,0.0353872488963908,0.002191711594777,<keras.src.engine.sequential.Sequential object at 0x792294529cc0>
DVN,2.2448491534840453,1.6972030887230245,0.0652137328210824,0.0399241964825787,<keras.src.engine.sequential.Sequential object at 0x7922a95988e0>
DXC,4.191230487972472,3.1680027095456147,0.0843123194204799,0.0529248036299161,<keras.src.engine.sequential.Sequential object at 0x7922a8ec26b0>
DXCM,5.457578053404008,5.086015737475265,0.0672216898670307,0.0349546239103739,<keras.src.engine.sequential.Sequential object at 0x7922dc5f01f0>
EA,4.7147147139592205,1.394826366773651,0.0424609320093352,0.0273901619626904,<keras.src.engine.sequential.Sequential object at 0x7922bc761a80>
EBAY,1.87570510709863,1.0323900488183828,0.0356208564890403,0.0075711971081023,<keras.src.engine.sequential.Sequential object at 0x7922b04a0880>
ECL,4.72445039193684,1.954554778041168,0.025251502814802,0.0089276906606986,<keras.src.engine.sequential.Sequential object at 0x792268fa3dc0>
ED,1.777538607213295,0.5160963324047099,0.0213377329209429,0.0044124602492688,<keras.src.engine.sequential.Sequential object at 0x7922956965c0>
EFX,8.113474467419632,4.929171100346663,0.0403396948968338,0.0156715628867863,<keras.src.engine.sequential.Sequential object at 0x7922a85d30d0>
EG,7.244901675815305,3.3797794584491854,0.0244003681502863,0.0062246268702263,<keras.src.engine.sequential.Sequential object at 0x7922942155d0>
EIX,1.8317910983232988,0.7913479961703598,0.0286012711509904,0.0130117267425555,<keras.src.engine.sequential.Sequential object at 0x792339d5a410>
EL,12.0620645985437,9.459469590782964,0.0583791160683869,0.0474383787548198,<keras.src.engine.sequential.Sequential object at 0x792295f54760>
ELV,10.538559572925056,4.374057244502012,0.0325559223177608,0.011784619928574,<keras.src.engine.sequential.Sequential object at 0x7922957ab8b0>
EMN,3.582464134123793,1.6096465539717513,0.0401804072148094,0.0190087355434739,<keras.src.engine.sequential.Sequential object at 0x792275ff9f60>
EMR,2.5237877141857776,1.3377880478904105,0.039634132769425,0.0340648442316464,<keras.src.engine.sequential.Sequential object at 0x792274e161a0>
ENPH,6.73273168092179,6.588487261632132,0.1084005752971716,0.0734648498720613,<keras.src.engine.sequential.Sequential object at 0x7922959e9480>
