gbm_avg_MAPE,arima_avg_MAPE,xgb_avg_MAPE,lstm_avg_MAPE,MAPE_best_model
0.0699999999999999,0.020022,0.0124398491395248,0.0198195285179966,xgb_avg_MAPE
0.048,0.04892799999999999,0.0113705430652788,0.0216686518328805,xgb_avg_MAPE
0.044,0.011504,0.0168759131868942,0.033530763120037,arima_avg_MAPE
0.072,0.007265999999999999,0.0131752699887434,0.0328686563174101,arima_avg_MAPE
0.038,0.009722,0.0121166313875554,0.0222605129717774,arima_avg_MAPE
0.078,0.009002,0.0097997523960342,0.0215302864154053,arima_avg_MAPE
0.076,105773513450.5941,0.0191353442528802,0.04618183682087,xgb_avg_MAPE
0.074,0.027104,0.0176437447950666,0.0458557384328988,xgb_avg_MAPE
0.072,0.017231999999999997,0.0176233691785728,0.0429523239970955,arima_avg_MAPE
0.1,0.015806,0.0145056358484212,0.063073190355211,xgb_avg_MAPE
0.046,0.026506,0.01012611940907,0.020277729013738,xgb_avg_MAPE
0.0959999999999999,0.01513,0.0115585598031141,0.0369501972973116,xgb_avg_MAPE
0.078,0.011492,0.0150101828360907,0.0454150462146988,arima_avg_MAPE
0.04,832580161576.0,0.0076186548402205,0.0220038916518029,xgb_avg_MAPE
0.0819999999999999,0.009026,0.0196531538763699,0.0612944212835587,arima_avg_MAPE
0.0619999999999999,0.010521999999999998,0.0119330008820974,0.0331728804144967,arima_avg_MAPE
0.084,0.010672,0.0191537163963137,0.0366957320511217,arima_avg_MAPE
0.048,0.01898,0.007862809614921,0.0354489679817286,xgb_avg_MAPE
0.0679999999999999,0.010234,0.0092135766889879,0.0362544959742336,xgb_avg_MAPE
0.058,0.019986,0.0225538515059716,0.0377080973057235,arima_avg_MAPE
0.056,0.01016,0.0115633615895231,0.0226619599278426,arima_avg_MAPE
0.074,0.018084,0.018513715299435,0.0498925357542677,arima_avg_MAPE
0.064,0.008301999999999999,0.0092335082203301,0.033756478081723,arima_avg_MAPE
0.05,0.009322,0.0126018165274685,0.0321749554107893,arima_avg_MAPE
0.068,0.021516,0.0207336810043187,0.0308823685917264,xgb_avg_MAPE
0.11,0.013358000000000002,0.0176796691239806,0.0385174503933653,arima_avg_MAPE
0.126,0.098652,0.0143367012594522,0.0418615171377594,xgb_avg_MAPE
0.074,0.016797999999999993,0.0362727700151665,0.0473865761628316,arima_avg_MAPE
0.072,0.02552,0.0242551594245238,0.0349106029780244,xgb_avg_MAPE
0.086,0.022808000000000002,0.013861796865691,0.037202396364206,xgb_avg_MAPE
0.07,0.047402,0.0164091357925876,0.030652451830012,xgb_avg_MAPE
0.054,0.015260000000000001,0.0112863216447648,0.0275609955528159,xgb_avg_MAPE
0.096,0.011082000000000002,0.0157500735848137,0.0519616089530073,arima_avg_MAPE
0.07,0.010376000000000002,0.0129827275437923,0.0355731599200288,arima_avg_MAPE
0.05,0.011708000000000001,0.0115267606226104,0.0168181604307893,xgb_avg_MAPE
0.0759999999999999,0.015480000000000004,0.0185116616391775,0.0427921342101109,arima_avg_MAPE
0.096,0.014522,0.0174760045660473,0.0427281242358327,arima_avg_MAPE
0.08,0.012954,0.0111442936203956,0.0272818333748357,xgb_avg_MAPE
0.032,0.006734,0.0121136363248089,0.032761843784085,arima_avg_MAPE
0.072,0.052006,0.0200259468726881,0.0277340269677894,xgb_avg_MAPE
0.05,0.026336000000000005,0.0136531061004119,0.0337466670089498,xgb_avg_MAPE
0.146,0.19672599999999998,0.0140644358547745,0.0458664147362933,xgb_avg_MAPE
0.088,0.017636,0.0176390395031393,0.0576466454585426,arima_avg_MAPE
0.1099999999999999,0.009688,0.0125193773953289,0.0529753421979073,arima_avg_MAPE
0.052,0.007902,0.0092410955803012,0.0237916025977454,arima_avg_MAPE
0.12,0.037282,0.027390197269681,0.0504471419460806,xgb_avg_MAPE
0.06,0.009676,0.0116536937878616,0.0348746227071028,arima_avg_MAPE
0.058,0.07072800000000001,0.0146036650207847,0.0230587861602741,xgb_avg_MAPE
0.078,0.012016000000000002,0.0141267303044454,0.0293127360274239,arima_avg_MAPE
0.064,0.021591999999999997,0.0151613197373907,0.0296247617155874,xgb_avg_MAPE
0.056,0.028468000000000004,0.0118418170876953,0.0310530166910979,xgb_avg_MAPE
0.112,0.023544,0.0174949024999093,0.0322156816133292,xgb_avg_MAPE
0.128,0.016796,0.0317021274788718,0.0630969766896344,arima_avg_MAPE
0.116,0.018806,0.0232855278908388,0.0514309626356518,arima_avg_MAPE
0.112,0.015676000000000002,0.0239987907044689,0.0629844969702811,arima_avg_MAPE
0.054,0.024906,0.015984487799153,0.0247487170386295,xgb_avg_MAPE
0.178,0.043766,0.0374873494280354,0.089075808378757,xgb_avg_MAPE
0.0819999999999999,0.008038,0.0139040385795114,0.0383048310053514,arima_avg_MAPE
0.108,0.047402,0.0182809784264102,0.0440425691922875,xgb_avg_MAPE
0.098,0.04752000000000001,0.0174002266912808,0.0401938602962367,xgb_avg_MAPE
0.0659999999999999,0.0069900000000000006,0.0170359543502424,0.0241490812643904,arima_avg_MAPE
0.062,0.024206000000000002,0.01269641545828,0.0353363109862157,xgb_avg_MAPE
0.194,0.018633999999999998,0.0275490811177582,0.0622606272415628,arima_avg_MAPE
0.072,0.020848000000000005,0.0130292757528044,0.0342575166859664,xgb_avg_MAPE
0.1359999999999999,0.030912000000000002,0.0232243429700814,0.0925288315153179,xgb_avg_MAPE
0.168,0.018154,0.0150909146023007,0.047263650342806,xgb_avg_MAPE
0.084,0.022668,0.01154800861462,0.0415386276817862,xgb_avg_MAPE
0.078,0.006737999999999999,0.0273906481436832,0.0316965322422359,arima_avg_MAPE
0.06,0.016788,0.0188952251422303,0.0270022612841258,arima_avg_MAPE
0.108,0.013054,0.0239185435898966,0.0488492822980262,arima_avg_MAPE
0.168,0.02344,0.0236789433354121,0.0534631875530437,arima_avg_MAPE
0.076,0.019604,0.0124570573584108,0.0252190268864833,xgb_avg_MAPE
0.096,0.07844799999999996,0.0189580688529811,0.0464097796599759,xgb_avg_MAPE
0.082,0.016035999999999998,0.0088013192631376,0.0287472307994389,xgb_avg_MAPE
0.112,0.01452,0.0273260066718858,0.0494390393379378,arima_avg_MAPE
0.1,0.012822,0.0175884536709943,0.0510617306325851,arima_avg_MAPE
0.086,0.016881999999999998,0.014538838518528,0.0342024260327228,xgb_avg_MAPE
0.094,0.009342,0.0132397591284494,0.0493363665872153,arima_avg_MAPE
0.06,0.012586,0.0184241164090073,0.0326034337454924,arima_avg_MAPE
0.068,264528045724.09964,0.0290159622917078,0.0492366298137078,xgb_avg_MAPE
0.1699999999999999,0.043432000000000005,0.0359102503206106,0.0785513304317247,xgb_avg_MAPE
0.066,0.011957999999999998,0.0131014480901699,0.0317491018688002,arima_avg_MAPE
0.054,0.01004,0.0193003709420025,0.0384413077010809,arima_avg_MAPE
0.056,0.018595999999999998,0.0303611169731253,0.0338890582743103,arima_avg_MAPE
0.096,0.013052,0.0134070415813892,0.046267930710144,arima_avg_MAPE
0.06,0.030158,0.0106815697180827,0.0247363855566638,xgb_avg_MAPE
0.104,0.031394000000000005,0.0185891423180934,0.0525564036412932,xgb_avg_MAPE
0.13,0.008418000000000002,0.0229196850080459,0.0439514378129686,arima_avg_MAPE
0.06,0.13658399999999996,0.0134175994169295,0.0357824782359806,xgb_avg_MAPE
0.104,0.013362000000000006,0.0215396395969804,0.0678276245529263,arima_avg_MAPE
0.052,0.014936,0.0126983275836846,0.0429524779239982,xgb_avg_MAPE
0.082,0.10944599999999999,0.0147848791291631,0.0438527700437032,xgb_avg_MAPE
0.158,0.017012,0.0308170818313624,0.0648674180204344,arima_avg_MAPE
0.112,0.01467,0.0324496480202016,0.0471976496846908,arima_avg_MAPE
0.122,0.010208,0.0249049215998301,0.0490132589870391,arima_avg_MAPE
0.13,0.008696000000000002,0.0295151613064525,0.0622347558885222,arima_avg_MAPE
0.0679999999999999,0.010072000000000001,0.0122704075338444,0.0335226214025212,arima_avg_MAPE
0.064,0.034297999999999995,0.0122901631372979,0.0306216670074924,xgb_avg_MAPE
0.13,0.026486000000000006,0.0289140380045976,0.0549235642463095,arima_avg_MAPE
0.054,0.008056,0.0105262818829198,0.0312252377319443,arima_avg_MAPE
0.046,0.01645,0.0097956021372264,0.0218400324915255,xgb_avg_MAPE
0.04,0.012598,0.0113939993278995,0.0186546908205565,xgb_avg_MAPE
0.048,0.012318,0.0152349638212846,0.0391010322168273,arima_avg_MAPE
0.066,0.034483999999999994,0.0150005018282146,0.0344155533367187,xgb_avg_MAPE
0.0419999999999999,0.010613999999999998,0.0110592489105008,0.0228562641539637,arima_avg_MAPE
0.064,0.013724,0.0117437882117567,0.0245997922714113,xgb_avg_MAPE
0.0679999999999999,0.006078,0.0151351087976776,0.0259814856942193,arima_avg_MAPE
0.082,0.005048,0.0139257125233881,0.0441453701655065,arima_avg_MAPE
0.064,0.01467,0.0124449967102285,0.0389616301619381,xgb_avg_MAPE
0.062,0.063276,0.0159343303031029,0.0329129650749624,xgb_avg_MAPE
0.064,0.034952000000000004,0.0146164172228554,0.0202724634215918,xgb_avg_MAPE
0.064,0.039792,0.0175859819145434,0.0346504428771838,xgb_avg_MAPE
0.086,0.015494,0.0257713686120599,0.0364029883892028,arima_avg_MAPE
0.052,0.010032000000000001,0.0093425941765491,0.0296724107389148,xgb_avg_MAPE
0.096,629579575622.6239,0.0597817157607801,0.0738009400891286,xgb_avg_MAPE
0.104,0.00974,0.0128736600720779,0.0463148062028946,arima_avg_MAPE
0.068,0.00859,0.0096622394215389,0.0335066251494463,arima_avg_MAPE
0.058,0.01039,0.0098364595654743,0.0274711231758865,xgb_avg_MAPE
0.054,0.041921999999999994,0.0175955709710331,0.0390157689766762,xgb_avg_MAPE
0.06,0.9104899999999998,0.0110204893053563,0.0249415296059335,xgb_avg_MAPE
0.094,0.020550000000000002,0.019879121129488,0.0356112590352496,xgb_avg_MAPE
0.104,0.011776000000000002,0.012414954206964,0.0507916829275748,arima_avg_MAPE
0.086,0.05643,0.0220012645221155,0.0423492252093704,xgb_avg_MAPE
0.108,0.016138,0.0400728454136207,0.0625907923621619,arima_avg_MAPE
0.0699999999999999,0.014824000000000002,0.0169626068113072,0.0465884219789661,arima_avg_MAPE
0.118,0.219284,0.0265351108907906,0.0879592291113102,xgb_avg_MAPE
0.128,0.14027599999999998,0.0231593274356306,0.0572562857967531,xgb_avg_MAPE
0.0639999999999999,0.04835,0.0143326207495319,0.0233109825679483,xgb_avg_MAPE
0.12,0.031895999999999994,0.0299863339707271,0.0505043628636273,xgb_avg_MAPE
0.0699999999999999,0.012978,0.0164577341960578,0.0405483428432806,arima_avg_MAPE
0.094,0.055707999999999994,0.0117694029202295,0.0385440325139413,xgb_avg_MAPE
0.064,0.024777999999999998,0.0148362368519661,0.0303001975096497,xgb_avg_MAPE
0.068,113755826962.51918,0.01660576782802,0.0475066424486571,xgb_avg_MAPE
0.084,0.013044,0.0216404105928297,0.0671393730748622,arima_avg_MAPE
0.084,0.7073679999999999,0.0137570754397894,0.0356359148344261,xgb_avg_MAPE
0.074,0.023001999999999998,0.0143815941805701,0.0388448496558942,xgb_avg_MAPE
0.056,0.049732000000000005,0.0124930830627277,0.0326501836910503,xgb_avg_MAPE
0.086,0.011888000000000001,0.0176866016955522,0.0394509223703377,arima_avg_MAPE
0.05,0.031662,0.0115136458063432,0.0242951443198792,xgb_avg_MAPE
0.0559999999999999,0.028526,0.0148602016409206,0.0290681964645808,xgb_avg_MAPE
0.076,0.030484,0.0135619995895501,0.0407647311299704,xgb_avg_MAPE
0.064,0.04994400000000001,0.0199124730803549,0.0581441122619159,xgb_avg_MAPE
0.06,0.010686,0.0113404002474511,0.0277162297634346,arima_avg_MAPE
0.08,0.006241999999999998,0.0241326103106269,0.0488481586342533,arima_avg_MAPE
0.144,0.004768,0.0619975442383064,0.12031907263026,arima_avg_MAPE
0.058,0.015668,0.0144867874121762,0.0412579436179415,xgb_avg_MAPE
0.076,0.10482799999999999,0.0103406377503479,0.0310068267511012,xgb_avg_MAPE
0.04,0.012265999999999999,0.0224222053526867,0.0255032560023631,arima_avg_MAPE
0.094,0.014802000000000003,0.0278230054878827,0.0465144345069194,arima_avg_MAPE
0.054,0.012308,0.012855175700949,0.0309610635772261,arima_avg_MAPE
0.06,0.018084,0.0371111889692998,0.0233565560124651,arima_avg_MAPE
0.042,0.008976,0.0117247032247723,0.019993638437299,arima_avg_MAPE
0.094,0.071494,0.0122366248924279,0.0277445092825655,xgb_avg_MAPE
0.088,0.010716000000000002,0.0095036329098731,0.0285237688090679,xgb_avg_MAPE
0.056,0.014053999999999997,0.0113194853758299,0.0329678402253901,xgb_avg_MAPE
0.06,0.014758,0.0084268633608658,0.0465251731685442,xgb_avg_MAPE
0.098,0.058094,0.0239267261521614,0.0489597045633766,xgb_avg_MAPE
0.072,0.032597999999999995,0.0199692005630848,0.0454148100211537,xgb_avg_MAPE
0.144,0.020489999999999998,0.0188584154923687,0.0464782149981789,xgb_avg_MAPE
0.0799999999999999,0.01703,0.0097191105709245,0.0310803916774397,xgb_avg_MAPE
0.092,0.0070999999999999995,0.0138406999103735,0.0417115591617434,arima_avg_MAPE
0.146,0.012684000000000003,0.0167037100345876,0.0386818444818488,arima_avg_MAPE
0.096,0.019766,0.0121595935486953,0.0281537922912772,xgb_avg_MAPE
0.064,0.018942,0.017868223340214,0.0269774004702099,xgb_avg_MAPE
0.07,0.00949,0.0089775388677463,0.0275039047338251,xgb_avg_MAPE
0.044,0.020013999999999997,0.0096773659794176,0.0349507929997922,xgb_avg_MAPE
0.098,0.015802,0.0143890034569251,0.0251966529687022,xgb_avg_MAPE
0.08,0.01642,0.0112637810280303,0.0371451356541666,xgb_avg_MAPE
0.076,0.011516,0.0121180672339708,0.0468467395045167,arima_avg_MAPE
0.088,0.03033,0.0216024227937006,0.0394672108708801,xgb_avg_MAPE
0.068,0.014255999999999998,0.0089849129341995,0.0354062893128964,xgb_avg_MAPE
0.098,0.011033999999999999,0.016795277778404,0.0377506222319478,arima_avg_MAPE
0.06,21327913713.23268,0.0134761877819097,0.0310378817303971,xgb_avg_MAPE
0.1,0.029925999999999998,0.0102932751324327,0.0390596904734589,xgb_avg_MAPE
0.082,0.011739999999999999,0.0395014076963416,0.0482742589011621,arima_avg_MAPE
0.0559999999999999,0.020013999999999997,0.0243525351489085,0.0318513007035097,arima_avg_MAPE
0.076,0.023922000000000002,0.0145466810286946,0.0451225946173082,xgb_avg_MAPE
0.0679999999999999,0.012136000000000001,0.0103859403450408,0.0215178710498746,xgb_avg_MAPE
0.094,0.041228,0.0359418737392058,0.0687582767319904,xgb_avg_MAPE
0.192,0.019678,0.030025205582726,0.0664242400606162,arima_avg_MAPE
0.11,0.009754,0.0287544147903021,0.0448274780441762,arima_avg_MAPE
0.102,0.00978,0.0126251622636865,0.0269029645669188,arima_avg_MAPE
0.058,0.021154000000000003,0.0107436644786502,0.0215853359254955,xgb_avg_MAPE
0.074,0.019648000000000002,0.0184627094125654,0.0307795872061652,xgb_avg_MAPE
0.1559999999999999,0.009524,0.0253215607863361,0.0609471403161387,arima_avg_MAPE
0.102,0.00866,0.0168047983889268,0.0354014946665938,arima_avg_MAPE
0.0819999999999999,0.062192,0.014259599127924,0.0413807034491537,xgb_avg_MAPE
0.086,0.03625000000000001,0.019058168390275,0.0423280191329127,xgb_avg_MAPE
0.082,0.025222,0.0131666922304251,0.0391494712983131,xgb_avg_MAPE
0.078,0.007576,0.0190028505592194,0.040937721084037,arima_avg_MAPE
0.094,0.072398,0.0103172414735549,0.0428851584444007,xgb_avg_MAPE
0.142,0.008306000000000001,0.0197797500141767,0.0492943034030006,arima_avg_MAPE
0.062,0.022761999999999998,0.013051072573541,0.0372728740370979,xgb_avg_MAPE
0.088,0.009564,0.0130039155256761,0.0340967235783258,arima_avg_MAPE
0.098,0.02059,0.0246363708861441,0.0397731058117798,arima_avg_MAPE
0.08,0.01626,0.016926027437982,0.0390468543449881,arima_avg_MAPE
0.074,0.015828,0.0132926875576326,0.0317453479894163,xgb_avg_MAPE
0.0499999999999999,0.017218,0.0091143236213994,0.0253670623978868,xgb_avg_MAPE
0.124,0.063578,0.022965656978973,0.0572446105042278,xgb_avg_MAPE
0.056,0.014497999999999997,0.0122189607939716,0.0337608500318183,xgb_avg_MAPE
0.064,0.026342000000000004,0.0166163536861373,0.0334591700693131,xgb_avg_MAPE
0.12,0.061272,0.013641582122564,0.0501354646877833,xgb_avg_MAPE
0.124,0.060188,0.0164644190400157,0.0394156566620966,xgb_avg_MAPE
0.064,0.013688,0.0111941165261554,0.0297411594694914,xgb_avg_MAPE
0.052,0.012206,0.0086993006064032,0.0382262461280905,xgb_avg_MAPE
0.066,0.03551000000000001,0.0091105508575145,0.0333256302683981,xgb_avg_MAPE
0.0999999999999999,0.025730000000000003,0.0117536408440006,0.0413349506396873,xgb_avg_MAPE
0.088,0.028197999999999997,0.0190654347473984,0.0543787387177952,xgb_avg_MAPE
0.096,0.014421999999999999,0.0162650952164093,0.0749803445206724,arima_avg_MAPE
0.038,0.005134,0.0087997883607936,0.0193444694219597,arima_avg_MAPE
0.078,0.026946000000000005,0.0132940878353419,0.046573939833707,xgb_avg_MAPE
0.062,0.036478000000000003,0.0125450366705053,0.0250706289373528,xgb_avg_MAPE
0.074,77255665997.55748,0.0195331911606194,0.047213351377697,xgb_avg_MAPE
0.09,0.008526,0.0209418454617786,0.0411161295801032,arima_avg_MAPE
0.1399999999999999,0.016016,0.0239951773745146,0.0688220975738232,arima_avg_MAPE
0.044,0.010513999999999999,0.0132866814957762,0.0240275239502453,arima_avg_MAPE
0.0699999999999999,0.027702,0.0076379458736902,0.0207807303388205,xgb_avg_MAPE
0.0699999999999999,0.016279999999999996,0.0139107850813695,0.0275949087661241,xgb_avg_MAPE
0.08,0.024676,0.0137649761990193,0.0373582143981054,xgb_avg_MAPE
0.054,0.011156,0.0099378466896649,0.0265465712332348,xgb_avg_MAPE
0.132,0.02173,0.0136458810750145,0.0418897111628172,xgb_avg_MAPE
0.046,0.015491999999999999,0.0180199170191261,0.0379520821417886,arima_avg_MAPE
0.058,0.01168,0.0129203716281309,0.0422334095618062,arima_avg_MAPE
0.0575,0.6639925000000001,0.014508188556427,0.0364097482352224,xgb_avg_MAPE
0.075,0.01213,0.0209067125884057,0.0373572408488275,arima_avg_MAPE
0.0925,0.01204,0.0131636867368959,0.0499217977063995,arima_avg_MAPE
0.0325,0.0862175,0.0095995925087748,0.0284831362194313,xgb_avg_MAPE
0.0675,0.03392,0.0144380826960536,0.0280018499003136,xgb_avg_MAPE
0.1,0.028617499999999997,0.0112820549177981,0.0379643951722874,xgb_avg_MAPE
0.1466666666666667,0.008326666666666668,0.0228816046213672,0.0344672584850892,arima_avg_MAPE
0.0633333333333333,0.008276666666666667,0.0243701943250556,0.0827226597512801,arima_avg_MAPE
0.0633333333333333,0.016056666666666667,0.0149521651486252,0.0656641615820227,xgb_avg_MAPE
0.0466666666666666,0.022306666666666666,0.0138859727216975,0.045682829604084,xgb_avg_MAPE
0.0433333333333333,0.03181,0.0134961448975398,0.0460758099267646,xgb_avg_MAPE
0.2933333333333333,0.016736666666666667,0.043353063461654,0.1078723765720395,arima_avg_MAPE
0.0499999999999999,0.02286666666666666,0.0225293410461791,0.0199048783271514,lstm_avg_MAPE
0.095,0.00614,0.0223492591288192,0.0453858744605209,arima_avg_MAPE
0.225,0.009315,0.028734642901514,0.0661247019924539,arima_avg_MAPE
0.05,0.0181,0.0375878515340392,0.0483230091729935,arima_avg_MAPE
0.105,0.037735,0.0139799513208506,0.0175457038557785,xgb_avg_MAPE
0.2,0.009559999999999999,0.0207092109254189,0.0776950317328721,arima_avg_MAPE
0.09,0.04839,0.0151981085930362,0.1183225412068188,xgb_avg_MAPE
0.02,0.012350000000000002,0.0246229573751194,0.0125013949159887,arima_avg_MAPE
